Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
4,11,16,6,18,11,18,24,8,5,3,3,19,12,33,11,1,0,0,0,1,0,0,0,1
4,11,15,14,18,9,9,21,4,2,3,4,5,7,30,50,1,0,0,0,1,0,0,0,2
4,11,15,1,16,26,66,66,16,21,3,2,48,18,94,8,1,0,0,0,1,0,0,0,1
4,11,13,1,14,14,34,34,4,11,1,2,30,9,82,9,1,0,0,0,1,0,0,0,4
3,11,20,14,18,9,8,21,4,2,2,5,8,14,25,37,1,0,0,1,0,0,0,0,0
3,11,18,1,14,9,23,23,5,7,2,0,20,4,69,0,1,0,0,1,0,0,0,0,3
3,11,15,6,24,15,25,29,9,7,4,4,22,16,59,15,1,0,0,1,0,0,0,0,3
30,11,17,7,18,14,21,28,8,5,6,3,31,25,42,42,1,1,0,0,0,0,0,0,2
30,11,11,8,16,13,16,29,4,4,4,5,11,14,42,34,1,1,0,0,0,0,0,0,1
30,11,11,2,16,12,26,29,4,7,5,0,25,10,90,20,1,1,0,0,0,0,0,0,1
28,11,19,24,24,18,11,37,11,1,8,9,15,30,15,37,1,0,0,0,0,0,0,1,2
28,11,19,5,19,11,20,29,1,6,2,3,16,7,49,37,1,0,0,0,0,0,0,1,1
28,11,14,1,10,9,23,23,2,7,2,0,29,6,82,27,1,0,0,0,0,0,0,1,5
28,11,13,3,14,8,18,20,1,5,3,0,12,5,92,18,1,0,0,0,0,0,0,1,2
28,11,13,1,14,8,20,20,1,6,2,0,11,2,92,0,1,0,0,0,0,0,0,1,0
28,11,12,2,10,16,31,37,14,9,4,3,19,10,33,33,1,0,0,0,0,0,0,1,3
27,11,17,18,18,6,11,32,11,3,2,1,9,5,22,66,1,0,0,0,0,0,1,0,0
26,11,22,5,20,37,63,77,22,16,15,6,46,33,61,37,1,0,1,0,0,0,0,0,0
26,11,0,1,26,12,29,29,6,9,2,1,22,7,85,0,1,0,1,0,0,0,0,0,0
25,11,19,15,20,37,42,77,22,10,12,15,41,48,30,25,1,0,0,0,1,0,0,0,0
25,11,14,12,16,16,17,34,12,5,2,9,22,27,31,8,1,0,0,0,1,0,0,0,0
25,11,11,4,16,11,21,27,9,5,6,0,11,4,33,44,1,0,0,0,1,0,0,0,0
25,11,21,18,20,36,37,75,22,9,10,17,29,46,37,18,1,0,0,0,1,0,0,0,1
25,11,21,3,20,36,65,75,22,18,11,7,48,28,61,30,1,0,0,0,1,0,0,0,2
25,11,20,2,14,20,40,43,13,13,1,6,57,36,46,18,1,0,0,0,1,0,0,0,1
25,11,19,19,20,36,36,74,22,9,9,18,34,60,30,25,1,0,0,0,1,0,0,0,0
25,11,15,14,14,16,8,33,8,1,5,10,14,28,9,27,1,0,0,0,1,0,0,0,1
25,11,15,7,10,15,17,40,12,5,2,8,23,26,55,27,1,0,0,0,1,0,0,0,2
24,11,15,23,24,18,16,36,11,4,4,10,16,26,39,39,1,0,0,1,0,0,0,0,0
24,11,14,9,16,10,12,28,2,3,3,4,14,13,37,18,1,0,0,1,0,0,0,0,1
24,11,13,4,12,12,22,31,3,7,1,4,23,13,44,33,1,0,0,1,0,0,0,0,2
24,11,12,5,12,16,24,39,11,7,3,6,21,24,47,16,1,0,0,1,0,0,0,0,1
24,11,11,6,16,29,49,69,16,13,10,6,49,30,39,47,1,0,0,1,0,0,0,0,0
24,11,0,19,26,11,12,29,7,3,3,5,8,13,44,33,1,0,0,1,0,0,0,0,2
23,11,18,9,14,15,17,30,8,4,5,6,15,21,39,31,1,1,0,0,0,0,0,0,1
23,11,19,2,20,15,32,33,7,9,5,1,27,12,68,34,1,1,0,0,0,0,0,0,0
23,11,19,3,20,14,31,32,6,10,1,3,26,15,70,0,1,1,0,0,0,0,0,0,1
23,11,19,9,24,18,28,38,11,8,4,6,20,19,41,27,1,1,0,0,0,0,0,0,1
23,11,19,18,20,14,13,31,5,3,4,7,13,20,31,55,1,1,0,0,0,0,0,0,0
16,11,18,6,18,18,26,39,9,6,8,4,26,19,42,30,1,1,0,0,0,0,0,0,1
15,11,21,5,20,33,58,70,21,15,13,5,44,30,49,42,1,0,0,0,0,1,0,0,1
13,11,19,7,22,16,27,31,7,8,3,5,20,21,68,8,1,0,0,0,0,0,1,0,3
13,11,19,2,4,3,6,6,0,2,0,1,5,1,44,22,1,0,0,0,0,0,1,0,2
13,11,19,3,4,2,3,7,1,1,0,1,3,3,14,55,1,0,0,0,0,0,1,0,3
13,11,19,3,4,3,3,8,0,1,0,2,5,8,0,22,1,0,0,0,0,0,1,0,1
13,11,0,10,26,11,17,29,6,5,2,4,12,13,69,27,1,0,0,0,0,0,1,0,0
12,11,18,8,16,10,16,23,8,5,1,4,20,13,44,22,1,0,1,0,0,0,0,0,0
12,11,0,4,20,19,35,39,9,10,5,4,32,15,30,42,1,0,1,0,0,0,0,0,1
12,11,23,10,12,18,18,40,15,4,6,8,19,25,44,44,1,0,1,0,0,0,0,0,1
11,11,17,13,16,28,29,60,22,8,5,15,29,50,24,16,1,0,0,0,1,0,0,0,0
11,11,17,2,16,15,28,31,11,8,4,3,26,18,47,8,1,0,0,0,1,0,0,0,2
11,11,14,5,16,29,53,64,15,16,5,8,58,26,39,31,1,0,0,0,1,0,0,0,0
11,11,15,9,10,15,15,36,12,4,3,8,15,33,49,13,1,0,0,0,1,0,0,0,1
11,11,14,4,16,29,55,64,15,16,7,6,55,29,39,31,1,0,0,0,1,0,0,0,2
11,11,19,4,20,33,58,67,21,16,10,7,44,24,55,42,1,0,0,0,1,0,0,0,2
11,11,15,3,14,9,21,24,4,7,0,2,19,10,73,13,1,0,0,0,1,0,0,0,2
11,11,19,13,14,9,8,23,7,2,2,5,10,20,55,27,1,0,0,0,1,0,0,0,2
11,11,14,6,16,29,48,64,15,15,3,11,48,36,55,24,1,0,0,0,1,0,0,0,3
11,11,7,2,16,29,60,68,21,19,3,7,77,35,55,24,1,0,0,0,1,0,0,0,5
10,11,19,11,16,15,16,34,9,5,1,9,19,31,37,44,1,0,0,1,0,0,0,0,1
10,11,18,7,10,14,16,34,11,4,4,6,22,27,44,22,1,0,0,1,0,0,0,0,1
10,11,16,5,18,13,19,23,9,4,7,2,13,12,27,55,1,0,0,1,0,0,0,0,1
10,11,15,7,16,15,22,43,7,6,4,5,20,19,55,24,1,0,0,1,0,0,0,0,1
10,11,21,10,20,33,41,66,21,10,11,12,32,42,18,42,1,0,0,1,0,0,0,0,2
10,11,17,6,12,9,12,22,4,3,3,3,9,9,55,14,1,0,0,1,0,0,0,0,1
10,11,17,16,19,12,8,22,5,1,5,6,10,15,16,63,1,0,0,1,0,0,0,0,2
10,11,15,6,14,16,21,34,12,5,6,5,18,25,34,34,1,0,0,1,0,0,0,0,1
10,11,14,6,10,13,13,33,2,2,7,4,15,19,25,49,1,0,0,1,0,0,0,0,0
10,11,14,10,19,10,15,22,5,4,3,3,9,9,44,44,1,0,0,1,0,0,0,0,2
10,11,22,4,20,19,34,39,8,9,7,3,24,16,61,18,1,0,0,1,0,0,0,0,1
10,11,12,5,10,13,17,28,11,5,2,6,17,22,55,33,1,0,0,1,0,0,0,0,1
10,11,11,7,18,8,11,21,5,3,2,3,8,6,49,37,1,0,0,1,0,0,0,0,1
10,11,5,1,6,35,43,43,32,11,10,14,53,56,22,22,1,0,0,1,0,0,0,0,2
10,11,5,2,18,31,56,63,29,17,5,9,44,30,63,8,1,0,0,1,0,0,0,0,0
9,11,19,13,20,13,15,28,5,4,3,6,13,22,30,20,1,1,0,0,0,0,0,0,2
9,11,19,10,20,13,19,28,5,5,4,4,14,12,51,42,1,1,0,0,0,0,0,0,3
8,11,16,10,12,11,11,28,3,3,2,6,12,19,22,22,1,0,0,0,0,1,0,0,0
6,11,23,18,20,34,34,64,29,7,13,14,31,43,30,42,1,0,0,0,0,0,1,0,4
5,11,18,14,16,27,27,60,22,6,9,12,29,41,16,47,1,0,1,0,0,0,0,0,1
4,11,17,6,16,13,20,26,11,6,2,5,19,18,47,31,1,0,0,0,1,0,0,0,0
4,11,17,10,16,27,33,57,19,10,3,14,37,41,59,17,1,0,0,0,1,0,0,0,2
4,11,15,11,16,15,15,43,7,4,3,8,10,18,31,24,1,0,0,0,1,0,0,0,1
4,11,20,1,26,10,23,23,6,7,2,1,18,7,55,33,1,0,0,0,1,0,0,0,1
4,11,19,2,16,27,52,57,19,15,7,5,40,27,77,26,1,0,0,0,1,0,0,0,3
4,11,15,9,14,15,18,34,12,3,9,3,18,19,27,55,1,0,0,0,1,0,0,0,0
4,11,15,8,10,13,11,34,11,3,2,8,19,24,25,0,1,0,0,0,1,0,0,0,0
4,11,12,14,18,12,15,21,7,4,3,5,15,18,27,46,1,0,0,0,1,0,0,0,1
4,11,12,4,12,11,21,26,3,6,3,2,17,10,73,13,1,0,0,0,1,0,0,0,1
3,11,17,4,12,6,13,22,3,4,1,1,9,4,55,0,1,0,0,1,0,0,0,0,0
3,11,16,3,12,13,22,32,9,6,4,3,18,12,44,11,1,0,0,1,0,0,0,0,2
3,11,15,2,12,7,16,22,3,5,1,1,20,4,79,16,1,0,0,1,0,0,0,0,1
3,11,22,1,20,32,64,64,17,18,10,4,48,20,68,25,1,0,0,1,0,0,0,0,3
3,11,11,2,16,28,61,63,21,19,4,5,73,28,63,24,1,0,0,1,0,0,0,0,4
3,11,15,16,24,15,19,29,9,5,4,6,21,26,44,15,1,0,0,1,0,0,0,0,0
3,11,14,16,19,10,7,19,5,1,4,5,10,18,27,27,1,0,0,1,0,0,0,0,0
3,11,8,9,10,2,1,7,0,0,1,1,2,3,44,0,1,0,0,1,0,0,0,0,0
2,11,22,5,20,34,52,61,29,13,13,8,34,26,42,37,1,1,0,0,0,0,0,0,0
30,11,19,8,20,15,23,34,8,7,2,6,19,20,44,22,1,1,0,0,0,0,0,0,1
30,11,11,6,10,33,38,74,14,10,8,15,37,50,41,27,1,1,0,0,0,0,0,0,5
29,11,16,1,16,14,33,33,10,10,3,1,27,11,59,22,1,0,0,0,0,1,0,0,0
29,11,1,1,12,19,36,36,11,11,3,5,33,16,44,33,1,0,0,0,0,1,0,0,0
29,11,0,5,14,21,37,43,16,11,4,6,33,23,64,18,1,0,0,0,0,1,0,0,1
28,11,11,11,16,9,12,27,2,2,6,1,10,8,50,30,1,0,0,0,0,0,0,1,4
28,11,12,9,16,13,14,29,4,3,5,5,10,16,34,34,1,0,0,0,0,0,0,1,1
28,11,14,2,10,9,21,23,2,6,3,0,19,8,79,31,1,0,0,0,0,0,0,1,2
28,11,22,1,12,19,43,43,17,13,4,2,41,16,88,11,1,0,0,0,0,0,0,1,4
27,11,19,12,24,20,27,44,14,7,6,7,28,21,42,30,1,0,0,0,0,0,1,0,3
27,11,19,19,24,20,21,44,14,5,6,9,25,31,29,35,1,0,0,0,0,0,1,0,4
27,11,19,18,24,18,22,38,11,5,7,6,23,19,33,33,1,0,0,0,0,0,1,0,0
27,11,19,3,24,20,33,38,11,9,6,5,28,31,58,35,1,0,0,0,0,0,1,0,3
26,11,17,10,12,10,7,22,4,2,1,7,8,15,44,11,1,0,1,0,0,0,0,0,1
25,11,14,5,10,16,22,39,12,5,7,4,21,24,49,25,1,0,0,0,1,0,0,0,0
25,11,16,16,16,10,5,28,5,1,2,7,10,21,22,22,1,0,0,0,1,0,0,0,1
25,11,13,5,18,13,22,31,1,7,1,5,15,10,49,13,1,0,0,0,1,0,0,0,1
25,11,11,2,9,16,28,32,8,8,4,4,20,15,47,16,1,0,0,0,1,0,0,0,0
25,11,10,7,9,15,16,32,8,4,4,7,14,15,31,31,1,0,0,0,1,0,0,0,2
25,11,5,3,6,36,60,84,48,16,12,8,58,44,55,33,1,0,0,0,1,0,0,0,0
25,11,13,11,12,15,11,41,9,2,5,8,19,23,44,0,1,0,0,0,1,0,0,0,0
24,11,19,11,16,16,18,35,10,5,3,8,17,30,31,24,1,0,0,1,0,0,0,0,1
24,11,17,15,18,13,11,39,8,3,2,8,14,24,37,18,1,0,0,1,0,0,0,0,2
24,11,16,6,16,16,27,40,11,8,3,5,21,15,66,22,1,0,0,1,0,0,0,0,0
24,11,17,8,19,11,17,24,5,5,2,4,20,18,66,22,1,0,0,1,0,0,0,0,2
24,11,16,2,12,15,28,33,8,8,4,3,19,9,55,37,1,0,0,1,0,0,0,0,1
24,11,1,8,18,16,25,33,10,7,4,5,23,24,62,27,1,0,0,1,0,0,0,0,0
24,11,22,9,20,37,50,74,22,13,11,13,43,36,49,18,1,0,0,1,0,0,0,0,3
24,11,11,14,16,29,24,69,16,6,6,17,20,37,24,39,1,0,0,1,0,0,0,0,0
23,11,17,14,16,16,14,37,11,4,2,10,14,31,15,29,1,1,0,0,0,0,0,0,1
23,11,19,5,10,14,19,27,11,5,4,5,18,21,66,22,1,1,0,0,0,0,0,0,1
23,11,11,6,16,12,16,26,8,4,4,4,13,11,11,30,1,1,0,0,0,0,0,0,2
23,11,11,10,12,13,11,40,1,3,2,8,13,27,63,0,1,1,0,0,0,0,0,0,1
23,11,8,5,10,4,5,10,2,1,2,1,6,5,44,22,1,1,0,0,0,0,0,0,0
23,11,1,2,12,20,39,43,9,11,6,3,29,17,90,20,1,1,0,0,0,0,0,0,3
21,11,18,14,18,12,13,26,11,3,4,5,10,15,30,60,1,0,0,0,0,0,0,1,1
16,11,17,4,16,13,21,33,10,6,3,4,16,11,30,20,1,1,0,0,0,0,0,0,0
14,11,21,14,20,34,39,70,21,9,12,13,39,46,30,37,1,0,0,0,0,0,0,1,1
14,11,23,1,4,5,10,10,3,3,1,1,7,3,84,26,1,0,0,0,0,0,0,1,2
13,11,23,5,20,36,56,68,29,15,11,10,40,30,42,25,1,0,0,0,0,0,1,0,2
12,11,20,21,26,11,11,29,6,2,5,4,11,18,25,37,1,0,1,0,0,0,0,0,2
12,11,18,7,16,8,16,23,8,5,1,2,22,12,55,24,1,0,1,0,0,0,0,0,2
12,11,12,7,18,13,16,26,11,4,4,5,16,17,40,30,1,0,1,0,0,0,0,0,0
11,11,22,10,20,19,29,39,9,8,5,6,19,15,42,25,1,0,0,0,1,0,0,0,1
11,11,14,9,16,29,35,64,15,9,8,12,33,37,39,39,1,0,0,0,1,0,0,0,1
11,11,21,1,12,22,48,48,10,14,6,2,45,17,77,22,1,0,0,0,1,0,0,0,3
11,11,21,4,12,22,38,48,10,11,5,6,35,26,77,22,1,0,0,0,1,0,0,0,6
11,11,16,2,26,12,22,29,6,6,4,2,23,13,44,44,1,0,0,0,1,0,0,0,2
11,11,11,1,6,32,77,77,24,24,5,3,71,18,92,18,1,0,0,0,1,0,0,0,1
11,11,17,2,16,29,56,63,23,17,5,7,60,35,51,17,1,0,0,0,1,0,0,0,2
11,11,14,5,14,10,19,28,6,6,1,3,29,16,85,0,1,0,0,0,1,0,0,0,4
11,11,19,17,22,13,13,27,9,2,7,4,11,16,27,37,1,0,0,0,1,0,0,0,0
10,11,12,6,10,13,16,28,11,4,4,5,14,15,33,11,1,0,0,1,0,0,0,0,2
10,11,15,4,16,29,49,60,22,14,7,8,52,37,55,24,1,0,0,1,0,0,0,0,4
10,11,17,15,22,12,13,26,9,3,4,5,11,13,6,52,1,0,0,1,0,0,0,0,0
10,11,14,1,12,13,28,28,7,9,1,3,32,11,73,0,1,0,0,1,0,0,0,0,2
10,11,18,17,18,10,9,22,7,2,3,5,10,19,44,22,1,0,0,1,0,0,0,0,1
10,11,19,11,20,33,40,66,21,10,10,13,33,32,61,30,1,0,0,1,0,0,0,0,1
10,11,16,11,14,10,9,23,7,1,6,3,5,7,41,0,1,0,0,1,0,0,0,0,0
10,11,16,10,14,10,9,23,7,2,3,5,13,15,20,40,1,0,0,1,0,0,0,0,0
10,11,14,17,20,20,19,44,8,4,7,9,22,33,35,40,1,0,0,1,0,0,0,0,1
10,11,14,6,14,9,13,23,7,4,1,4,12,14,61,25,1,0,0,1,0,0,0,0,0
10,11,16,7,12,14,20,30,5,5,5,4,19,18,46,18,1,0,0,1,0,0,0,0,0
10,11,15,11,24,17,24,31,13,7,3,7,16,21,51,7,1,0,0,1,0,0,0,0,3
10,11,13,6,10,32,35,71,15,9,8,15,35,49,27,27,1,0,0,1,0,0,0,0,1
10,11,11,5,10,36,51,86,13,14,9,13,63,73,27,14,1,0,0,1,0,0,0,0,4
10,11,11,10,12,29,31,62,25,9,4,16,31,43,44,11,1,0,0,1,0,0,0,0,2
10,11,11,3,10,35,81,83,13,25,6,4,107,25,82,27,1,0,0,1,0,0,0,0,2
10,11,10,2,18,11,26,31,1,8,2,1,16,6,77,22,1,0,0,1,0,0,0,0,1
10,11,8,10,10,3,1,7,1,0,1,2,2,4,22,22,1,0,0,1,0,0,0,0,1
10,11,5,5,18,31,49,63,29,14,7,10,37,29,55,39,1,0,0,1,0,0,0,0,0
10,11,5,4,22,40,70,73,31,19,13,8,60,43,55,38,1,0,0,1,0,0,0,0,2
9,11,8,5,10,3,4,7,1,1,1,1,3,5,110,0,1,1,0,0,0,0,0,0,2
9,11,18,10,16,13,16,30,9,5,1,7,17,18,82,14,1,1,0,0,0,0,0,0,4
9,11,18,3,18,18,32,36,16,8,8,2,37,23,64,33,1,1,0,0,0,0,0,0,1
9,11,18,5,18,20,35,44,14,11,2,7,33,27,47,40,1,1,0,0,0,0,0,0,2
9,11,18,1,16,7,13,13,3,4,1,2,7,2,49,37,1,1,0,0,0,0,0,0,3
9,11,18,9,16,14,17,42,5,4,5,5,26,37,37,29,1,1,0,0,0,0,0,0,0
8,11,14,4,10,5,10,13,2,3,1,1,15,9,66,22,1,0,0,0,0,1,0,0,3
7,11,11,13,16,29,32,68,21,8,8,13,40,45,16,31,1,0,0,0,0,0,0,1,2
7,11,17,10,18,11,14,23,9,3,5,3,10,12,44,44,1,0,0,0,0,0,0,1,1
7,11,1,6,16,12,20,29,5,6,2,4,16,15,24,39,1,0,0,0,0,0,0,1,1
7,11,0,2,4,3,7,10,0,2,1,0,7,3,63,24,1,0,0,0,0,0,0,1,1
6,11,14,10,10,6,2,13,2,0,2,4,6,15,0,27,1,0,0,0,0,0,1,0,2
5,11,14,4,16,9,17,26,6,4,5,0,9,3,49,37,1,0,1,0,0,0,0,0,2
4,11,6,8,10,2,2,7,1,0,2,0,2,2,37,0,1,0,0,0,1,0,0,0,0
4,11,17,8,16,27,37,57,19,10,7,10,36,42,39,39,1,0,0,0,1,0,0,0,0
4,11,15,1,10,13,24,24,10,7,3,3,22,10,22,44,1,0,0,0,1,0,0,0,3
4,11,12,8,18,12,17,21,7,4,5,3,18,13,37,46,1,0,0,0,1,0,0,0,1
3,11,14,6,16,27,48,69,16,13,9,5,49,29,47,47,1,0,0,1,0,0,0,0,3
3,11,19,4,22,12,22,25,9,6,4,2,17,9,69,14,1,0,0,1,0,0,0,0,1
3,11,18,1,12,13,30,30,5,9,3,1,27,10,55,55,1,0,0,1,0,0,0,0,2
3,11,11,2,10,2,4,7,0,1,1,0,4,3,0,55,1,0,0,1,0,0,0,0,2
2,11,18,11,16,7,7,18,2,2,1,4,8,16,55,55,1,1,0,0,0,0,0,0,0
2,11,20,8,20,34,50,61,29,13,11,10,38,30,37,30,1,1,0,0,0,0,0,0,2
2,11,22,12,12,17,15,38,15,3,6,8,24,33,22,22,1,1,0,0,0,0,0,0,2
2,11,11,3,16,28,54,62,21,16,6,6,52,35,55,39,1,1,0,0,0,0,0,0,2
2,11,1,1,16,11,26,26,5,8,2,1,19,8,47,31,1,1,0,0,0,0,0,0,2
2,11,0,17,20,34,35,61,29,7,14,13,26,37,30,30,1,1,0,0,0,0,0,0,0
1,11,18,13,18,11,11,18,8,3,2,6,10,15,22,22,1,0,0,0,0,1,0,0,2
1,11,8,6,9,1,1,3,0,0,1,0,0,0,44,0,1,0,0,0,0,1,0,0,2
23,12,17,11,20,17,24,48,10,6,6,5,24,22,35,41,1,0,0,0,1,0,0,0,2
4,12,20,10,20,14,20,38,8,6,2,6,17,19,33,22,1,0,0,0,0,0,1,0,1
15,12,16,3,20,16,36,42,9,12,0,4,30,16,90,0,1,0,0,1,0,0,0,0,1
22,12,20,1,20,16,46,46,4,15,1,0,33,8,103,0,1,0,0,1,0,0,0,0,1
15,12,13,2,20,16,41,42,9,13,2,1,45,9,84,17,1,0,0,1,0,0,0,0,3
15,12,18,1,18,14,36,36,9,11,3,0,39,14,82,18,1,0,0,1,0,0,0,0,2
8,12,17,4,20,15,31,41,9,9,4,2,31,13,59,26,1,0,0,1,0,0,0,0,2
7,12,19,1,20,14,40,40,2,13,1,0,31,8,100,11,1,1,0,0,0,0,0,0,1
26,12,16,9,20,18,25,48,10,7,4,7,22,21,49,18,1,0,0,0,0,0,0,1,2
8,12,19,9,20,14,21,28,7,6,3,5,17,16,64,18,1,0,0,1,0,0,0,0,0
5,12,19,19,20,14,9,41,8,2,3,9,13,29,8,39,1,0,0,0,0,0,0,1,1
26,12,16,3,20,18,42,48,10,14,0,4,37,18,84,0,1,0,0,0,0,0,0,1,5
15,12,18,3,20,15,29,43,3,9,2,4,27,13,59,17,1,0,0,1,0,0,0,0,1
5,12,20,5,20,14,30,41,8,10,0,4,25,15,70,11,1,0,0,0,0,0,0,1,3
5,12,20,8,20,14,22,41,8,6,4,4,22,23,59,26,1,0,0,0,0,0,0,1,2
2,12,17,2,20,13,25,26,7,7,4,2,35,19,51,37,1,0,0,0,1,0,0,0,2
21,12,20,1,18,16,39,39,11,12,3,1,42,17,71,24,1,1,0,0,0,0,0,0,2
2,12,17,4,18,12,23,33,9,7,2,3,29,14,50,11,1,0,0,0,1,0,0,0,1
30,12,17,6,20,19,32,54,10,9,5,5,37,31,49,30,1,0,0,0,1,0,0,0,4
29,12,12,1,20,18,50,50,5,16,2,0,36,10,95,15,1,0,0,1,0,0,0,0,2
26,12,16,1,20,18,48,48,10,15,3,0,39,7,97,6,1,0,0,0,0,0,0,1,4
26,12,15,9,20,17,24,49,5,7,3,7,31,23,48,27,1,0,0,0,0,0,0,1,2
22,12,18,5,18,16,27,42,11,8,3,5,34,20,55,8,1,0,0,1,0,0,0,0,0
22,12,16,4,20,17,37,48,9,11,4,2,35,14,62,20,1,0,0,1,0,0,0,0,0
16,12,14,19,20,16,9,44,9,1,6,9,13,30,15,37,1,0,0,0,1,0,0,0,3
15,12,15,17,18,14,10,36,9,2,4,8,16,29,17,26,1,0,0,1,0,0,0,0,0
9,12,19,4,20,14,25,43,2,7,4,3,24,18,68,26,1,0,0,0,1,0,0,0,0
8,12,19,5,20,14,24,43,2,7,3,4,20,16,55,27,1,0,0,1,0,0,0,0,2
8,12,14,12,18,13,14,33,9,4,2,7,14,18,37,18,1,0,0,1,0,0,0,0,1
29,12,15,16,20,18,16,50,5,4,4,10,22,36,27,27,1,0,0,1,0,0,0,0,0
26,12,20,7,20,18,27,48,10,8,3,7,25,25,55,18,1,0,0,0,0,0,0,1,1
23,12,16,16,20,16,18,37,8,4,6,6,15,19,39,31,1,0,0,0,1,0,0,0,1
22,12,16,3,20,16,31,34,8,8,7,1,24,12,63,39,1,0,0,1,0,0,0,0,1
15,12,16,12,20,15,20,31,7,5,5,5,13,15,34,42,1,0,0,1,0,0,0,0,2
9,12,17,3,18,13,26,36,9,8,2,3,30,16,88,11,1,0,0,0,1,0,0,0,3
29,12,15,4,20,18,31,50,5,9,4,5,27,20,48,35,1,0,0,1,0,0,0,0,1
16,12,18,13,20,15,17,46,3,3,8,4,15,19,27,37,1,0,0,0,1,0,0,0,0
27,12,20,16,20,18,15,51,10,3,6,9,19,33,37,25,1,0,0,0,0,1,0,0,1
26,12,18,10,20,17,24,49,5,6,6,5,29,23,48,41,1,0,0,0,0,0,0,1,3
22,12,18,20,20,16,4,46,4,0,7,9,12,32,8,31,1,0,0,1,0,0,0,0,1
3,12,19,12,20,13,18,40,2,5,3,5,25,17,44,33,1,0,1,0,0,0,0,0,1
29,12,18,2,20,18,41,50,5,13,2,3,34,15,86,12,1,0,0,1,0,0,0,0,3
29,12,16,19,20,19,11,51,10,2,5,12,17,43,13,33,1,0,0,1,0,0,0,0,1
26,12,20,3,20,17,33,49,5,10,3,4,29,14,62,20,1,0,0,0,0,0,0,1,1
26,12,16,14,20,18,18,48,10,5,3,10,17,25,30,18,1,0,0,0,0,0,0,1,0
26,12,15,18,20,17,13,49,5,2,7,8,13,24,13,33,1,0,0,0,0,0,0,1,0
26,12,16,18,20,18,12,48,10,3,3,12,16,36,13,19,1,0,0,0,0,0,0,1,1
23,12,15,15,18,16,15,42,11,3,6,7,23,26,14,35,1,0,0,0,1,0,0,0,2
18,12,20,18,20,15,11,46,4,2,5,8,13,24,8,26,1,0,0,0,0,0,1,0,0
10,12,20,7,20,15,23,42,9,6,5,4,21,17,55,27,1,0,1,0,0,0,0,0,2
9,12,16,2,20,16,30,44,9,9,3,4,24,14,51,15,1,0,0,0,1,0,0,0,1
9,12,19,11,20,14,19,31,7,5,4,5,14,17,30,40,1,0,0,0,1,0,0,0,2
8,12,17,13,20,14,16,43,2,3,7,4,13,17,26,51,1,0,0,1,0,0,0,0,2
1,12,16,4,20,15,27,42,8,8,3,4,23,14,37,9,1,0,0,1,0,0,0,0,2
30,12,15,17,20,19,15,54,10,3,6,10,20,35,8,51,1,0,0,0,1,0,0,0,1
29,12,15,12,20,18,25,50,5,7,4,7,17,21,39,26,1,0,0,1,0,0,0,0,0
26,12,15,6,20,17,26,49,5,7,5,5,29,21,27,27,1,0,0,0,0,0,0,1,2
23,12,18,7,18,16,24,42,11,6,6,4,31,22,41,35,1,0,0,0,1,0,0,0,1
22,12,21,1,20,16,44,44,8,14,2,0,49,10,73,29,1,0,0,1,0,0,0,0,1
22,12,15,4,20,16,27,46,4,7,6,3,24,18,47,39,1,0,0,1,0,0,0,0,0
5,12,19,7,20,14,22,41,8,6,4,4,20,16,44,33,1,0,0,0,0,0,0,1,1
4,12,20,2,20,15,29,43,8,8,5,2,24,11,47,31,1,0,0,0,0,0,1,0,0
2,12,19,7,20,13,19,40,1,5,4,4,22,16,58,26,1,0,0,0,1,0,0,0,2
2,12,17,20,20,13,1,40,1,0,4,9,10,30,8,24,1,0,0,0,1,0,0,0,1
2,12,20,12,20,14,17,42,8,4,5,5,14,15,50,40,1,0,0,0,1,0,0,0,2
30,12,15,19,20,19,12,54,10,3,3,13,17,41,13,13,1,0,0,0,1,0,0,0,2
26,12,13,20,20,18,10,48,10,2,4,12,16,42,13,25,1,0,0,0,0,0,0,1,1
23,12,12,4,18,16,28,45,11,8,4,4,29,20,48,27,1,0,0,0,1,0,0,0,1
22,12,21,2,20,18,34,44,8,10,4,4,28,17,58,13,1,0,0,1,0,0,0,0,1
22,12,13,7,20,16,25,34,8,7,4,5,19,18,26,34,1,0,0,1,0,0,0,0,1
18,12,20,8,18,15,22,39,10,6,4,5,22,20,39,31,1,0,0,0,0,0,1,0,2
18,12,20,7,18,15,23,39,10,6,5,4,23,22,39,31,1,0,0,0,0,0,1,0,2
15,12,20,14,20,15,19,31,7,5,4,6,19,23,37,55,1,0,0,1,0,0,0,0,1
8,12,18,14,18,14,14,42,8,4,2,8,16,24,20,20,1,0,0,1,0,0,0,0,1
8,12,15,14,20,14,17,28,7,3,8,3,11,11,20,50,1,0,0,1,0,0,0,0,1
3,12,20,11,20,13,18,28,7,5,3,5,20,21,55,27,1,0,1,0,0,0,0,0,3
1,12,15,15,20,14,12,36,8,3,3,8,9,17,42,34,1,0,0,1,0,0,0,0,2
26,12,18,11,20,17,23,49,5,5,8,4,20,18,35,55,1,0,0,0,0,0,0,1,3
