Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
6,5,11,17,24,46,53,99,37,15,8,23,51,65,20,30,0,0,0,0,1,0,0,0,2
5,5,11,11,20,38,44,100,31,11,11,16,45,55,24,14,0,0,0,1,0,0,0,0,2
13,5,15,20,20,38,31,100,31,6,13,19,31,56,6,13,0,0,0,0,1,0,0,0,0
1,5,18,19,24,46,52,98,36,13,13,20,53,66,25,16,0,0,0,0,0,0,1,0,1
20,5,12,4,10,18,32,44,2,9,5,4,40,18,20,35,0,0,0,0,1,0,0,0,1
6,5,11,5,24,46,76,99,37,22,10,14,67,45,50,40,0,0,0,0,1,0,0,0,2
26,7,1,17,18,1,0,6,0,0,0,1,1,3,93,6,0,0,0,0,0,1,0,0,2
11,8,12,16,20,0,0,3,0,0,0,0,0,0,85,0,0,0,0,1,0,0,0,0,2
26,8,16,4,20,2,6,9,0,2,0,0,6,2,61,18,0,0,0,0,1,0,0,0,2
27,8,20,6,20,2,6,9,0,2,0,0,5,2,90,19,0,0,1,0,0,0,0,0,3
12,8,13,14,20,0,0,3,0,0,0,0,0,0,49,18,0,0,0,0,1,0,0,0,0
20,8,20,7,20,1,3,6,0,1,0,0,4,0,97,6,0,0,1,0,0,0,0,0,2
18,8,15,3,20,1,3,3,0,1,0,0,2,0,49,18,0,0,0,1,0,0,0,0,2
18,8,15,12,20,1,1,3,0,0,1,0,0,0,25,30,0,0,0,1,0,0,0,0,1
25,8,15,19,20,2,0,6,0,0,0,2,1,6,49,18,0,0,0,1,0,0,0,0,1
11,8,15,13,20,0,0,3,0,0,0,0,0,0,37,18,0,0,0,1,0,0,0,0,0
25,8,15,16,20,2,1,6,0,0,1,1,0,2,44,8,0,0,0,1,0,0,0,0,0
18,8,15,13,24,2,3,7,0,1,0,1,2,5,55,9,0,0,0,1,0,0,0,0,0
25,8,15,8,20,2,3,6,0,1,0,1,3,2,37,25,0,0,0,1,0,0,0,0,2
21,8,19,23,24,4,2,10,0,0,2,2,3,6,37,11,0,0,0,0,0,0,1,0,0
6,8,19,16,24,0,0,3,0,0,0,0,0,0,66,12,0,0,1,0,0,0,0,0,3
21,8,19,11,24,4,5,10,0,1,2,1,6,5,50,20,0,0,0,0,0,0,1,0,3
31,8,19,2,24,5,13,13,2,4,1,0,9,2,46,9,0,1,0,0,0,0,0,0,0
22,8,20,18,24,4,3,10,0,0,3,1,2,3,35,50,0,0,0,0,0,0,0,1,0
22,8,19,15,24,4,5,10,0,1,2,1,4,5,39,16,0,0,0,0,0,0,0,1,1
18,8,15,1,24,3,7,7,0,2,1,0,6,2,50,40,0,0,0,1,0,0,0,0,2
17,8,19,20,24,2,1,6,0,0,1,1,2,3,22,37,0,1,0,0,0,0,0,0,4
4,8,15,13,24,0,0,3,0,0,0,0,0,0,45,11,0,0,0,1,0,0,0,0,2
25,8,15,2,24,4,10,13,0,3,1,0,11,4,25,14,0,0,0,1,0,0,0,0,3
25,8,15,18,24,4,4,13,0,1,1,2,3,5,40,30,0,0,0,1,0,0,0,0,0
19,8,15,20,24,2,1,10,0,0,1,1,3,4,35,30,0,0,0,0,1,0,0,0,0
18,8,15,11,24,2,3,7,0,1,0,1,3,5,37,15,0,0,0,1,0,0,0,0,1
18,8,15,7,24,2,4,7,0,1,1,0,4,3,25,35,0,0,0,1,0,0,0,0,1
4,8,15,14,24,0,0,3,0,0,0,0,0,0,25,14,0,0,0,1,0,0,0,0,1
25,8,15,13,24,4,5,11,0,1,2,1,6,5,35,35,0,0,0,1,0,0,0,0,1
25,8,15,5,24,4,8,11,0,2,2,0,10,4,22,23,0,0,0,1,0,0,0,0,0
25,8,15,8,24,4,7,13,0,2,1,1,10,7,44,17,0,0,0,1,0,0,0,0,0
25,8,17,20,24,4,2,13,0,0,2,2,2,4,35,45,0,0,0,1,0,0,0,0,2
25,8,15,21,24,4,2,13,0,0,2,2,3,6,11,45,0,0,0,1,0,0,0,0,1
21,8,19,1,24,3,9,9,0,3,0,0,9,3,50,40,0,0,0,0,0,0,1,0,1
21,8,19,16,24,4,4,10,1,1,1,2,6,7,35,20,0,0,0,0,0,0,1,0,0
23,9,13,3,20,5,15,18,2,5,0,0,14,4,66,0,0,0,0,0,1,0,0,0,0
2,9,16,14,20,3,3,12,0,1,0,2,4,7,84,19,0,0,0,0,1,0,0,0,2
23,9,16,12,20,5,6,18,2,1,3,1,8,9,49,13,0,0,0,0,1,0,0,0,0
1,9,12,1,20,3,9,9,0,3,0,0,7,0,66,1,0,0,0,1,0,0,0,0,2
1,9,15,6,20,3,7,9,0,2,1,0,6,3,49,13,0,0,0,1,0,0,0,0,0
1,9,17,16,20,3,1,9,0,0,1,2,2,4,25,30,0,0,0,1,0,0,0,0,1
29,9,12,7,20,6,10,18,2,3,1,2,9,9,99,11,0,0,0,1,0,0,0,0,1
2,9,16,4,20,3,9,12,0,3,0,0,8,2,92,0,0,0,0,0,1,0,0,0,1
15,9,17,10,20,4,6,12,0,2,0,2,6,7,31,9,0,0,0,1,0,0,0,0,2
15,9,15,9,20,4,6,12,0,2,0,2,8,8,68,30,0,0,0,1,0,0,0,0,2
16,9,13,19,20,4,1,15,0,0,1,3,3,9,66,22,0,0,0,0,1,0,0,0,0
15,9,12,1,20,4,12,12,0,4,0,0,9,1,77,8,0,0,0,1,0,0,0,0,2
15,9,15,13,20,4,4,12,0,1,1,2,7,9,44,12,0,0,0,1,0,0,0,0,0
29,9,15,15,20,6,5,18,2,1,2,3,8,13,37,37,0,0,0,1,0,0,0,0,0
22,9,15,5,20,5,10,15,1,3,1,1,10,7,44,33,0,0,0,1,0,0,0,0,0
30,9,15,12,20,7,7,19,2,2,1,4,9,11,0,0,0,0,0,0,1,0,0,0,2
18,9,19,23,24,7,5,15,3,1,2,4,7,12,41,35,0,0,0,0,0,0,1,0,0
28,9,19,1,24,9,18,18,5,5,3,1,19,7,35,41,0,1,0,0,0,0,0,0,1
15,9,15,8,20,4,6,12,0,2,0,2,6,5,39,39,0,0,0,1,0,0,0,0,2
1,9,15,17,20,3,1,9,0,0,1,2,2,4,18,30,0,0,0,1,0,0,0,0,2
1,9,15,11,20,3,3,9,0,1,0,2,5,7,27,15,0,0,0,1,0,0,0,0,2
19,9,19,12,24,7,11,18,4,3,2,2,9,10,35,20,0,0,0,0,0,0,0,1,0
29,9,15,23,24,9,5,18,5,0,5,4,6,12,16,47,0,0,0,1,0,0,0,0,2
15,9,15,1,24,6,14,14,2,4,2,0,14,4,27,41,0,0,0,1,0,0,0,0,1
8,9,15,5,24,6,14,16,2,4,2,0,10,5,0,55,0,0,0,1,0,0,0,0,1
29,9,15,20,24,9,8,19,5,2,2,5,12,13,27,41,0,0,0,1,0,0,0,0,2
29,9,15,6,24,9,16,19,5,5,1,3,13,10,26,39,0,0,0,1,0,0,0,0,0
18,9,19,2,24,7,14,15,3,4,2,1,14,6,46,33,0,0,0,0,0,0,1,0,1
18,9,19,17,24,7,7,15,3,2,1,4,8,11,41,27,0,0,0,0,0,0,1,0,1
29,9,15,2,24,9,18,19,5,5,3,1,11,3,51,22,0,0,0,1,0,0,0,0,1
18,9,20,6,24,7,12,15,3,3,3,1,7,5,7,48,0,0,0,0,0,0,1,0,0
18,9,19,13,24,7,10,15,3,2,4,1,8,9,31,79,0,0,0,0,0,0,1,0,0
15,9,15,4,24,6,12,14,2,4,0,2,10,8,66,44,0,0,0,1,0,0,0,0,0
8,9,15,24,24,6,1,16,1,0,1,5,6,16,42,30,0,0,0,1,0,0,0,0,1
1,9,17,10,24,5,8,14,2,2,2,1,5,4,37,14,0,0,0,1,0,0,0,0,2
1,9,15,6,24,5,9,14,2,3,0,2,8,7,50,30,0,0,0,1,0,0,0,0,2
29,9,15,16,24,9,10,19,5,3,1,5,7,15,37,0,0,0,0,1,0,0,0,0,0
29,9,15,9,24,9,14,18,5,3,5,1,11,9,37,37,0,0,0,1,0,0,0,0,2
29,9,15,3,24,9,17,19,5,5,2,2,22,12,63,16,0,0,0,1,0,0,0,0,3
4,9,19,4,24,8,16,17,2,5,1,2,13,6,37,37,0,0,0,0,0,0,1,0,0
1,9,15,7,24,5,8,15,2,2,2,1,6,3,13,41,0,0,0,1,0,0,0,0,1
